1827,O3HV7,Else,Else,person they put their glasses on.
1828,O3HV7,R7,R5,a person awakens.
1829,O3HV7,R5,R5,person drinking from a coffee cup.
1830,O3HV7,Else,Else,person putting glasses on.
1831,7O6FK,R7,R7,a person throws a blanket down the stairs.
1832,7O6FK,R7,R7,a person throws a blanket down some stairs.
1833,7O6FK,R5,R7,person takes a picture from the wall.
1834,7O6FK,R5,R7,person running down the stairs.
1835,7O6FK,R5,R7,a person throws a blanket on the floor.
1836,7O6FK,R5,R7,person takes a picture frame off a wall.
1837,DJVKE,R3,R3,person is also eating something next to him.
1838,DJVKE,R5,R3,person eat it.
1839,DJVKE,R5,R3,person eating a snack.
1840,F9VSQ,R5,R5,person starts sneezing furiously.
1841,F9VSQ,R5,R7,a person is smiling at a camera.
1842,F9VSQ,R3,R5,person sneezing into a cup of coffee in an entryway.
1843,MKMFK,R7,R7,a person drinks from a cup.
1844,MKMFK,Else,R7,person drinking out of a cup.
1845,ZTWJB,R7,R7,a person throws a broom ferociously at the floor.
1846,ZTWJB,R7,R5,person throws the broom onto the ground.
1847,JIUH7,R7,R5,person they put the bottle in the trash.
1848,JIUH7,R7,R7,a person walks down stairs drinking from a glass bottle.
1849,JIUH7,R7,R7,person drinking from a water bottle.
1850,JIUH7,R5,R7,person put the bottle in the garbage.
1851,JIUH7,R7,R7,person drinking a bottle of water.
1852,DSI0N,R5,R5,the person is closing the door.
1853,DSI0N,Else,Else,person stand there talking on their phone.
1854,DSI0N,Else,Else,person talking on the phone.
1855,YT2C3,R7,R7,a person opens the doors of a pantry.
1856,YT2C3,R5,R5,person takes out phone.
1857,YT2C3,R5,R5,the person takes a paper towel from the shelf.
1858,YT2C3,R7,R7,person holding their phone.
1859,YT2C3,R7,R7,person opens door.
1860,YT2C3,R7,R7,a person opens the pantry door.
1861,3B97C,Else,R3,a person is running into their kitchen holding a laptop.
1862,0E6H9,R7,R5,person drinks from a bottle.
1863,HIKIC,Else,Else,person opening a door.
1864,HIKIC,R3,R5,the person opens a box.
1865,HIKIC,R7,R7,person talking on phone.
1866,PT4XS,Else,Else,a person is sitting at the table.
1867,PT4XS,R5,R7,gets up to watch the other person washing dishes.
1868,PT4XS,Else,Else,a person is sitting at a table.
1869,PT4XS,Else,Else,a person sits at the kitchen table with a book.
1870,PT4XS,R7,Else,person where he begins washing dishes.
1871,VWFJA,R7,R7,person opens the refrigerator.
1872,XRG9K,Else,R5,person is sitting on floor sneezing.
1873,XRG9K,R5,R7,person takes something out box.
1874,XRG9K,R7,R7,person opening a box.
1875,XRG9K,R5,R7,person opening box.
1876,XRG9K,R7,R5,one person opens a box.
1877,7AB3X,R5,R5,person grabs something to drink out of a cup.
1878,OOKN5,Else,R3,person takes the jacket out of the box.
1879,OOKN5,Else,Else,person begin dressing.
1880,F024X,R5,R3,person throws a pillow on a chair.
1881,F024X,R7,R7,a person undresses.
1882,F024X,R3,R3,person puts a pillow on a chair.
1883,BJ7YW,Else,R3,person looks out a window.
1884,BJ7YW,R7,R5,the person is now washing the glass of the window.
1885,FJYWX,R5,R3,person they take off some of their clothes.
1886,FJYWX,R5,R5,person beginning to undress.
1887,FJYWX,Else,R3,person put it on the table.
1888,B47TS,R5,R7,person than stand up.
1889,LRJKT,R5,R5,a person drinks out of a glass.
1890,4FX6G,Else,R7,a person opens a door.
1891,4FX6G,R3,R5,a person opens a door with a doorknob.
1892,4FX6G,Else,Else,person takes some dishes out of the pantry.
1893,LGPWK,R3,R3,person puts the remote on a shelf.
1894,EIT66,R5,R7,person putting a blanket in the box.
1895,EIT66,R7,R7,person put a blanket in a box.
1896,EIT66,Else,Else,the person puts the phone in a pocket.
1897,0LHWF,R3,R5,a person sits in a chair.
1898,0LHWF,R5,R7,person holding a book.
1899,0LHWF,R3,R5,person reading a book.
1900,0LHWF,Else,R7,person read book.
1901,RJNAB,R5,R3,a person drinks from a cup.
1902,RJNAB,R5,R5,person they open a box.
1903,RJNAB,R3,R3,this person opens a box.
1904,RJNAB,Else,Else,person drinks from a cup.
1905,ZL3QP,R7,R5,a person is laughing as the open the pantry.
1906,ZL3QP,R7,R7,a person is opening the pantry door.
1907,ZL3QP,Else,Else,person starts laughing.
1908,EURF2,R5,R5,person sitting on bed.
1909,EURF2,R5,R5,person sitting on the bed themselves.
1910,EURF2,R5,R5,the person sits on the bed.
1911,8W829,Else,R3,person puts something on a shelf.
1912,8W829,R5,R5,a person is putting a sandwich on a tray.
1913,8W829,Else,Else,person slowly walks to a doorway.
1914,8W829,R3,Else,person puts a sandwich in a basket.
1915,OTUV7,R7,R7,person eating from a bag.
1916,OTUV7,R5,Else,person eats some chips at a small table.
1917,OTUV7,R7,R7,person they are eating a snack.
1918,OTUV7,R7,R7,a person is in a office eating food.
1919,OTUV7,R7,R7,person stand up.
1920,2OHTZ,R3,R7,the person takes a couple drinks from a cup.
1921,2OHTZ,R7,R7,person taking a drink from a cup of coffee.
1922,2OHTZ,R5,R7,a person opens a laptop.
1923,2OHTZ,R7,R7,a person opens their laptop.
1924,2OHTZ,R7,R5,person opening a laptop.
1925,DMO76,R7,R7,the person runs into the adjacent living room.
1926,DMO76,R7,R5,person they start running around.
1927,DMO76,Else,R3,person they put their phone onto the sofa.
1928,DMO76,R7,R7,this person runs into the other room.
1929,FQS5V,R7,R7,person they stand up.
1930,FQS5V,R3,Else,the person laughs.
1931,Y80PJ,R7,R7,a person is opening the refrigerator.
1932,DHDCF,R7,R5,person walks towards the camera drinking from a glass.
1933,DHDCF,R7,R7,person drinking a glass of water.
1934,DHDCF,R7,R7,person drinking water from a glass.
1935,TS2DM,R7,R7,person holding a cellphone.
1936,TS2DM,R5,R5,person smiling very happily.
1937,TS2DM,R7,R7,person still smiling.
1938,TS2DM,Else,Else,the person walks through a doorway.
1939,TS2DM,R5,R7,person holding a cell phone.
1940,TS2DM,R5,R7,person holding the phone.
1941,OY3LS,R7,R5,the person puts their phone on a table.
1942,OY3LS,Else,R3,the person sits on a couch.
1943,OY3LS,R3,R5,a person is standing in their entryway undressing.
1944,OY3LS,R7,R3,person sit on a couch under a blanket.
1945,OY3LS,Else,R7,person played with his phone.
1946,OY3LS,Else,Else,person lied down on the couch.
1947,OY3LS,R3,R5,person they get undresses.
1948,OY3LS,Else,Else,person opened the laptop.
1949,68OG0,R5,R7,person drink a cup of coffee.
1950,68OG0,R7,R7,a person is sneezing.
1951,DGPAW,R5,R5,person opens the door.
1952,DGPAW,R7,R7,this person puts the picture on a shelf.
1953,GAOV2,R7,R5,a person is sneezing into a phone.
1954,GAOV2,R5,R7,person putting a laptop in a bag in a kitchen.
1955,Q5MDU,Else,Else,person turns the light off.
1956,Q5MDU,Else,R3,person turns the light on.
1957,Q5MDU,R7,R7,person turning on a light.
1958,Q5MDU,R5,R7,person turns on a light.
1959,IMLN5,R5,R7,person take a drink from a glass.
1960,4H61U,R5,R7,person dress themselves with it.
1961,BDJ84,R5,R5,person put it onto the shelf.
1962,CLB72,Else,R3,person takes a pillow from it.
1963,CLB72,Else,Else,person takes a pillow out.
1964,CLB72,R5,Else,person takes a pillow out of the box.
1965,CLB72,R5,R7,person turns on the light to a closet.
1966,CLB72,R7,R7,a person turns on the light in a closet.
1967,SB8G0,Else,Else,a person is smiling.
1968,SB8G0,R3,R7,a person is sitting on a chair.
1969,SB8G0,R5,R3,person closing the cabinet.
1970,SB8G0,R5,R5,person sitting in a chair.
1971,SB8G0,Else,Else,person smiling at the camera.
1972,ATV2F,R5,R5,person opens up a laptop.
1973,ATV2F,R5,R3,person opens her laptop to begin doing her work.
1974,ATV2F,R7,R7,person a girl is dressing in front of a closet.
1975,ATV2F,R5,R7,person opens the laptop.
1976,B4TWR,Else,Else,another person is putting clothes in a hall wardrobe.
1977,B4TWR,R7,R7,person they put them on a shelf.
1978,CQ435,R5,R5,a person in their dining room is running around.
1979,CQ435,R5,R3,person laughing because they see something funny on the television.
1980,TKJCI,R7,R7,person lies down on the bed to review the pictures.
1981,TKJCI,R7,R3,taking the picture the person lies back in the bed.
1982,M014B,Else,Else,a person holding a bag of items.
1983,M014B,Else,R5,a person drinks milk from a bottle.
1984,M014B,R3,R3,person continues cooking.
1985,M014B,Else,Else,person holding a bag.
1986,W3NN2,R3,R5,person turning the lights off.
1987,W3NN2,R3,R5,person turned off the light.
1988,W3NN2,R3,R5,person turns off the light.
1989,QMHK8,Else,Else,person walks into room holding a bag.
1990,QMHK8,Else,R3,person closes the door behind them.
1991,QMHK8,Else,R3,this person puts their shoes.
1992,QMHK8,R5,Else,person puts a plastic bag on the handle.
1993,QMHK8,Else,Else,person closes the door.
1994,QMHK8,R5,R3,person takes the bag off the doorknob.
1995,QMHK8,Else,R5,person puts bag on shelf.
1996,QMHK8,Else,Else,person puts shoes in the bag.
1997,QMHK8,Else,R3,person takes off sweater to put in bag.
1998,QMHK8,Else,Else,the person undresses (removes socks.
1999,QMHK8,R7,R5,person puts it on the shelf.
2000,QMHK8,R3,R7,person puts the bag on a shelf.
2001,RSFGZ,R7,R7,person they begin undressing by removing their sweater.
2002,RSFGZ,R3,R5,a person undresses as they walk down the stairs.
2003,8H570,R3,R5,person which he holds as he removes his phone.
2004,8H570,R3,Else,a person is eating junk food.
2005,UR55B,Else,R5,person holding a bag of groceries.
2006,OB9D0,R7,R3,person playing a game on the phone.
2007,OB9D0,R7,R7,person they start playing with a camera.
2008,NL9AW,R3,Else,person holding their food.
2009,NL9AW,R7,R7,person opens the refrigerator.
2010,9BQ7M,R3,Else,person sitting in a chair smiling.
2011,FQ8FN,R5,R3,person they put on their shoes.
2012,FQ8FN,Else,R7,a person awakens in bed.
2013,FQ8FN,R5,R3,person puts their shoes on.
2014,FQ8FN,R5,R5,person puts on some shoes.
2015,30K2N,R7,Else,a person runs into a garage.
2016,30K2N,R7,Else,person turns on a light.
2017,4K0BP,R3,R3,person drinks a glass of water from the shelf.
2018,4K0BP,R3,R3,this person drinks from a cup.
2019,RAGOI,R3,R3,person put the towel on top of a table.
2020,RAGOI,R3,R5,person as they stand up to grab a towel.
2021,KNGRY,R3,R3,the person laughed.
2022,KNGRY,R5,R5,the person walked through the doorway holding a box.
2023,KNGRY,Else,R3,the person appears to laugh.
2024,0KTWY,R3,R3,person moving to sit on the toilet seat.
2025,S4P5J,Else,Else,person putting away groceries.
2026,S4P5J,Else,Else,another person is smiling.
2027,AB2V6,Else,Else,person opens a laptop up.
2028,AB2V6,R7,R7,person they stand up.
2029,AB2V6,Else,R3,a person is on the sofa sneezing.
2030,AB2V6,Else,Else,person opened the laptop computer.
2031,YGL6R,Else,Else,person stop to open a window.
2032,YGL6R,R7,R5,person tidying up the table.
2033,OT35M,R5,R5,person they put the towel down.
2034,OT35M,R5,R3,person throwing the towel to the floor.
2035,OT35M,R7,R7,person throw it on the floor.
2036,OT35M,R7,R7,person takes a picture of themselves.
2037,OT35M,R7,R7,person take a picture.
2038,OT35M,R3,R5,person take their phone out to take a picture.
2039,OT35M,R5,R5,a person is putting on a towel.
2040,OT35M,Else,Else,a person put a towels around their neck.
2041,1L5D3,R7,R7,person playing on their phone.
2042,1L5D3,R5,R5,a person takes a pillow from the dresser.
2043,1L5D3,R7,Else,person snuggling up to the pillow.
2044,1L5D3,R5,R3,a person takes a pillow off a shelf.
2045,PGPSJ,R7,R5,person puts down the box.
2046,PGPSJ,R5,R5,person closes the box.
2047,UR5TU,R7,R7,a person opens a pantry door.
2048,UR5TU,R7,R7,person closes the cabinet door.
2049,UR5TU,R5,R7,person a girl opens the pantry door.
2050,UR5TU,R5,R7,the person closes the door.
2051,UR5TU,R7,R7,a person opens a closet.
2052,UR5TU,R5,R7,person closes the door.
2053,UR5TU,Else,Else,person opens a cabinet in the pantry.
2054,UR5TU,R3,Else,the person opens up a pantry door holding some clothing.
2055,R1KMF,R3,R3,person puts it into a bag.
2056,R1KMF,R3,R5,person opens a door by turning the handle.
2057,R1KMF,R3,R3,the person takes the bag.
2058,R1KMF,R5,R5,person opens a door.
2059,J3RD3,R7,R7,person closes the door.
2060,J3RD3,R7,R7,a person opens the door to a room.
2061,J3RD3,R7,R7,a person opens the door.
2062,1XOQ8,Else,Else,person they start throwing shoes out of the way.
2063,GMPHO,R7,R5,person opens a closet door.
2064,GMPHO,R7,R5,person opening their closet door.
2065,GMPHO,R5,R3,person walking out the doorway.
2066,GMPHO,R7,R7,a person opens the closet takes stuff out.
2067,21O5C,R7,R5,person runs out of room.
2068,21O5C,R5,R5,a person runs through the doorway.
2069,JFBTV,R7,R7,a person opens a closet door.
2070,JFBTV,Else,Else,a person flips a light switch.
2071,JFBTV,Else,R5,the person closes the door.
2072,JFBTV,R5,Else,a person opens up a closet door.
2073,JFBTV,R7,R7,person opens a door to a closet.
2074,JFBTV,Else,Else,person drinks from a bottle.
2075,JFBTV,R7,R7,person walks out of the closet closing the door.
2076,15RTV,Else,R3,person eating a cookie.
2077,15RTV,R7,R7,person putting a pillow in the closet.
2078,3LMTS,Else,Else,person begin talking on the phone.
2079,3LMTS,R7,R7,person holding the phone in between their shoulder.
2080,8TSU4,R3,R3,person eating some food.
2081,7835X,R5,R7,a person throws shoes in the corner.
2082,7835X,Else,R7,person throws a pair of shoes in the corner.
2083,7835X,Else,Else,person throw shoes into a corner.
2084,C10FA,Else,Else,person pour it into a glass.
2085,C10FA,Else,Else,person pours some milk into the glass.
2086,C10FA,Else,Else,a person holding a glass opens the refrigerator.
2087,C10FA,Else,Else,person they pour it into the glass.
2088,PXY5Q,R7,R7,person looks at a picture hanging there.
2089,PXY5Q,R7,R7,person takes out a glass of water.
2090,PXY5Q,Else,R5,the person puts the water down on the table.
2091,PXY5Q,R5,R5,a person opens the cabinet.
2092,PXY5Q,R7,R7,person looked at a picture on the wall.
2093,41T8C,R5,R7,a person is sneezing.
2094,41T8C,R5,R5,person puts the book on the shelf.
2095,RRQEV,Else,R3,the person puts away the blanket.
2096,GLSU2,R5,R7,the person takes a towel from the cabinet.
2097,GLSU2,Else,Else,a person walks into the pantry eating a sandwich.
2098,MXATD,R7,R3,the person opens a cabinet to take detergent.
2099,MXATD,R3,Else,person pour in some dish washing soap.
2100,MXATD,Else,Else,a person puts the dishes away.
2101,MXATD,Else,Else,person puts dishes in a sink.
2102,MXATD,Else,Else,person puts dish soap into the sink.
2103,3VT73,R5,R5,person he takes his cell phone out.
2104,3VT73,R7,R5,the person throws a book.
2105,3VT73,R5,R7,a person sits down as they read a book.
2106,29V7T,R5,R5,person turning on the light.
2107,29V7T,R3,R3,person turns on the light.
2108,29V7T,Else,Else,person they are holding a broom instead of the glasses.
2109,BLWIW,Else,Else,person looking out the window.
2110,LSH63,R7,R7,person put the bag on top of a table.
2111,MCMTH,R3,R5,person begins washing the glass.
2112,E0OJ8,R7,R7,a person is tidying some books on the table.
2113,E9UYZ,Else,Else,person puts the medicine down in the table.
2114,G71O7,Else,Else,person they begin laughing when they look at the screen.
2115,3KDI5,R5,R7,working on a laptop in a relaxed manner.
2116,3KDI5,Else,Else,person starts playing games on a laptop.
2117,ICQZX,R7,R7,a person opens a closet door.
2118,ICQZX,R5,R7,the person takes a book from the wardrobe.
2119,ICQZX,R5,R5,person the take shoes out of the closet stand up.
2120,448J4,Else,Else,person puts the plate on a table.
2121,448J4,R7,R7,a person walks through a doorway carrying a plate.
2122,BFH78,R3,R5,person they are holding a towel.
2123,BFH78,R7,R7,the person holds a small towel.
2124,BFH78,Else,Else,person begin smiling.
2125,X37P1,Else,Else,person takes a drink out of the glass.
2126,IDXM0,R5,R5,one person opens a box of shoes.
2127,NB0IB,R3,R3,a person opens their kitchen pantry doors.
2128,NB0IB,R5,R5,a person opens a pantry door.
2129,BW2OT,R7,R5,the person is eating a sandwich.
2130,BW2OT,R7,R7,person eating a sandwich.
2131,CLAWJ,R7,R5,person begin to undress.
2132,CLAWJ,Else,Else,person undressing next to the wardrobe in the basement.
2133,3QL7J,R3,R3,person getting a bite to eat out of the fridge.
2134,3QL7J,R5,R3,person eats it.
2135,3QL7J,R7,R7,person cooks some food on the stove.
2136,3QL7J,R7,R7,a person is cooking some eggs on a frying pan.
2137,3QL7J,R5,R5,person looking out the window.
2138,3QL7J,R5,R5,person looking out of the window.
2139,3QL7J,Else,Else,person takes some food out of it.
2140,9LTZT,R5,R5,person drinks something from the glass.
2141,JVOM3,R3,R3,person holding a flashlight.
2142,JVOM3,R3,Else,person a flashlight by the doorway.
2143,JVOM3,R3,R3,person closes the book.
2144,JVOM3,R7,R5,person begins to undress.
2145,JVOM3,R3,Else,person holding a book shines a flashlight forward.
2146,GFPDD,R7,R7,a person walks into the kitchen holding a box.
2147,A59CN,R5,R3,person turns the light on.
2148,A59CN,R5,R3,person turn on the light.
2149,A59CN,R5,R3,person turned on a light.
2150,4PEL7,R5,R5,person sits on the couch.
2151,4PEL7,R3,R7,person closing the bathroom door behind him.
2152,4PEL7,Else,R5,the person turns the light off.
2153,4PEL7,R5,R5,person walks into a room to sit on the couch.
2154,4PEL7,Else,R5,person cuts off the light.
2155,MZ3X9,Else,Else,a person takes a phone.
2156,MZ3X9,Else,R7,person open the door.
2157,MZ3X9,Else,Else,person takes out a broom.
2158,MZ3X9,Else,Else,person take out he broom from inside.
2159,MZ3X9,Else,Else,person holding the phone.
2160,MZ3X9,Else,R7,person opens a door.
2161,UUF84,R7,R7,the person takes the medicine.
2162,UUF84,R5,R7,person begins undressing by removing their socks.
2163,UUF84,R7,R7,person takes off their shoes.
2164,UUF84,R5,R7,person eat some food.
2165,4GHHK,R3,R3,a person opens a cabinet.
2166,LIQS5,R5,Else,a person in the bathroom is smiling.
2167,LIQS5,Else,Else,the person is also playing with a camera.
2168,YAFX0,R3,R5,person puts the dirty clothes in the washer.
2169,YAFX0,R7,R5,a person puts down a large bag.
2170,YAFX0,R3,R5,person looks out of a window.
2171,YAFX0,R3,R3,person looks out the window.
2172,YAFX0,R3,R3,person starts washing the clothes.
2173,YAFX0,R3,R5,the person looks out the window.
2174,O87OF,R5,Else,person puts it on a table.
2175,O87OF,R7,Else,person puts jacket on table.
2176,USNON,Else,Else,the person closed the entry door.
2177,USNON,Else,Else,person still smiling.
2178,USNON,Else,Else,person closes the door.
2179,USNON,Else,R7,person proceeds to close a door.
2180,ZZ4GP,R7,R7,a person is standing at a stove cooking.
2181,ZZ4GP,R7,R7,a person is cooking some food on the stove.
2182,ZZ4GP,R7,R7,a person is cooking at a stove.
2183,ZZ4GP,R7,R7,person he stops cooking.
2184,0HV07,Else,R5,a person walks into a bedroom holding clothes.
2185,5TKIB,R3,R3,the person opens the bag.
2186,YB67Z,R5,R5,person close the top of the box.
2187,XSVLL,R7,R7,person runs to a table.
2188,XSVLL,R7,R7,person runs back to sit down.
2189,XSVLL,R7,R7,a person runs into the entryway.
2190,XSVLL,Else,Else,person sits down at the table.
2191,XSVLL,R7,R7,a person runs around the room.
2192,XSVLL,R7,R7,a person runs to the door.
2193,XSVLL,R7,R7,a person runs around the house.
2194,HJ4B1,R7,R7,person looks over at a picture.
2195,HJ4B1,R7,R5,a person awakens in  a bedroom.
2196,Z6B6S,Else,Else,person putting the food back on the shelf.
2197,UUPJS,R5,R5,a person holding a broom puts it down.
2198,UUPJS,Else,Else,person puts the broom down to pick up a book.
2199,UUPJS,R7,R7,a person is holding a broom in a laundry room.
2200,UUPJS,Else,R5,person puts the broom down.
2201,TESF6,Else,Else,person puts a camera into it.
2202,TESF6,Else,Else,person puts it oin the box.
2203,TESF6,R3,Else,a person opens a box.
2204,TESF6,Else,Else,this person holds the box.
2205,TESF6,Else,R3,person he takes out his camera.
2206,TESF6,Else,Else,person putting it in the box.
2207,TESF6,R5,R3,one person at a sofa opens a box.
2208,607,R3,Else,person put the broom on the floor.
2209,1LBUG,R5,R5,a person is sneezing by the door.
2210,XOOPP,R3,R7,person stands on it to put a picture up.
2211,MIAE4,R3,R3,person sits on a bed for a.
2212,MIAE4,Else,Else,person walk through a doorway.
2213,J4QHT,Else,Else,the person takes out a camera.
2214,J4QHT,R3,R5,a person through a doorway walks to a closet.
2215,J4QHT,R5,R5,a person is seen opening their closet doorway.
2216,JKWJ6,R3,R5,person takes a bite of a sandwich.
2217,JKWJ6,R7,R7,a person is lying on the couch watching television.
2218,JKWJ6,R7,R7,the person eats a couple bites of their sandwich.
2219,V6RRM,R7,R7,person start undressing.
2220,W292V,R5,R7,person opens the closet door.
2221,W292V,R7,R7,person takes a drink from a red cup.
2222,W292V,R7,R7,person open a closet door.
2223,W292V,R7,R7,a person is awakening.
2224,N8913,Else,Else,the person is also watching television.
2225,Y2EID,R7,R7,person closes the door leading back outside.
2226,Y2EID,R5,R7,a person opens a door.
2227,Y2EID,R7,R3,person sneezing into it.
2228,RJZ3I,R5,R7,person runs away down the hall.
2229,RJZ3I,R3,R7,person running away.
2230,EFUTW,R7,R7,a person is opening the refrigerator.
2231,EFUTW,R7,R7,a person opens a refrigerator.
2232,W5YUE,R3,Else,a person takes a pink blanket off of a chair.
2233,W5YUE,R7,R7,person washing a glass in the sink.
2234,W5YUE,R3,Else,a person takes a blanket from a chair.
2235,GYVK9,Else,R5,person starts sneezing.
2236,GYVK9,Else,R3,person sneezing several times.
2237,AFIRW,R7,R5,the person takes out their phone.
2238,AFIRW,R7,R5,person takes out a phone.
2239,AFIRW,R7,R7,person takes a picture.
2240,AFIRW,R5,R7,person in bathroom who washes hands.
2241,AFIRW,R5,R5,person washes their hands.
2242,AFIRW,R7,R7,person takes a selfie picture.
2243,AFIRW,R7,R7,a person washes their hands with soap.
2244,M98YV,Else,Else,person in their right they are holding a sandwich.
2245,MTOFZ,R7,R7,person drink out of the glass.
2246,MTOFZ,R7,R7,person drinking from an empty glass.
2247,WD12X,R3,R3,a person using a broom to close cabinet doors.
2248,RKJ0C,Else,Else,a person walks into a house laughing.
2249,RKJ0C,R3,R3,person sits at the table eating food.
2250,RKJ0C,R5,R7,a person closes a door.
2251,RKJ0C,Else,Else,a laughing person walks into their kitchen.
2252,JBFPI,Else,R7,person drinks from a glass.
2253,JBFPI,Else,Else,the person takes a drink from a glass of water.
2254,JBFPI,R5,R7,a person is working on their laptop.
2255,VU996,Else,R7,person closed the door.
2256,VU996,R5,Else,person puts some blankets away inside.
2257,VU996,Else,Else,the person put the pillow into the closet.
2258,VU996,R7,R7,a person walks into their closet holding a pillow.
2259,VU996,Else,Else,person turns the light off.
2260,VU996,R7,R3,person holding a pillow.
2261,VU996,Else,Else,a person opens a door to a closet.
2262,VU996,R3,R7,person closes the door behind them.
2263,VU996,Else,Else,the person turns off the closet light.
2264,VU996,R3,R7,person opened up the door.
2265,VQOI3,Else,Else,person opening a bag.
2266,T42IZ,R7,R7,person closes the fridge door.
2267,T42IZ,R7,R7,person puts the groceries in the fridge.
2268,T42IZ,R7,R7,same person opens the fridge door.
2269,422BV,R3,R3,person look into a book.
2270,422BV,R7,R7,person holding shoes.
2271,422BV,R3,Else,person lending on the table put on some shoes.
2272,422BV,Else,R7,the person put their shoes on.
2273,AYZS4,R7,R7,a person is eating.
2274,AYZS4,R7,R7,a person eats a banana.
2275,AYZS4,R7,R7,person eating a banana.
2276,AYZS4,Else,Else,person sitting down at a kitchen tables.
2277,AYZS4,Else,Else,person tidy up the table.
2278,AYZS4,R7,R7,the person is sitting at a table peeling.
2279,AYZS4,R7,R7,person eats it.
2280,MA6GY,R5,R5,person puts the others back in the box.
2281,MA6GY,R5,R7,person opening a box.
2282,MA6GY,R7,R5,a person opens a box of groceries.
2283,MA6GY,Else,Else,person begins to take some medicine.
2284,YK49T,R7,R7,a person can undress.
2285,YLEEO,R5,R7,a person closes a door.
2286,ST7MR,Else,Else,person closes the door.
2287,ST7MR,Else,Else,person they start throwing their clothes toward the doorway.
2288,ST7MR,Else,Else,person they throw it on the floor.
2289,ST7MR,Else,Else,person closes a door.
2290,WDF45,R7,R5,person puts it on a table.
2291,WDF45,R7,R7,the person puts the phone down.
2292,ITDHX,R7,R7,person putting a pillow on the bed in the bedroom.
2293,8YFD1,R5,R5,person starts undressing.
2294,8YFD1,R7,R7,person is standing in laundry room looking fixing their hair.
2295,8YFD1,R7,R7,a person fixes their hair in a mirror.
2296,8YFD1,R3,R3,"looking in mirror,then person starts undressing."
2297,RBQ9Y,R5,R3,person stand up again.
2298,RBQ9Y,R3,Else,a man begins to undress.
2299,RBQ9Y,R5,R7,person sit on the bed.
2300,RBQ9Y,R3,R5,person put on some shoes.
2301,RBQ9Y,Else,Else,person putting away clothes in a bedroom.
2302,RBQ9Y,Else,Else,person putting his clothes on the bed beside him.
2303,RBQ9Y,R5,R5,person putting on shoes.
2304,RBQ9Y,R7,R5,person sits down on the bed to fix his shoes.
2305,GV0L7,Else,Else,a person turns the light on.
2306,GV0L7,R3,R5,person sits on a couch.
2307,GV0L7,R5,R5,person sits down on the couch.
2308,GV0L7,Else,Else,a person turns a light on.
2309,ABPGE,R7,R5,person takes a book from the shelf.
2310,ABPGE,R5,R5,person they begin drinking a glass of water.
2311,V7YEJ,R7,R7,a person lying on the floor awakens.
2312,V7YEJ,Else,Else,person begins eating.
2313,V7YEJ,R3,Else,person starts eating.
2314,V7YEJ,R5,Else,a person awakens on the floor of their recreation room.
2315,USPJK,Else,Else,the person takes a broom.
2316,DUSJO,R3,R3,a person looks out the window.
2317,DUSJO,Else,Else,person puts the cup on a shelf.
2318,DUSJO,Else,Else,person puts cup on shelf.
2319,DUSJO,R5,R5,person looking out window.
2320,ACSP8,R7,R7,person begins playing with their phone.
2321,21F9H,R3,R5,person puts a pillow down on the bed.
2322,21F9H,Else,R7,a person is drinking a cup of coffee.
2323,21F9H,R7,R3,sitting down on a bed in a comfortable manner.
2324,OWRDE,R3,R7,person eating some food.
2325,OWRDE,R5,R5,a person quickly eats something.
2326,OWRDE,Else,R3,person sits on stairs to put on shoes.
2327,OWRDE,R3,R3,person puts on tennis shoes.
2328,OWRDE,R3,R3,person puts on shoes.
2329,OWRDE,R3,R5,person unwraps & eats something.
2330,YG9UR,R3,R5,person opened the book.
2331,CTIYN,R5,Else,person sneezing into a blanket.
2332,KTXSD,R5,R7,person takes something from the cupboard.
2333,TBRZ5,Else,R5,the person can be seen playing with the phone.
2334,JMCBE,R5,R5,a person is throwing a blanket down the stairs.
2335,JMCBE,Else,R3,a person is throwing items off the stairs like blankets.
2336,S06H3,R7,R5,a person puts some food on a shelf.
2337,S06H3,R5,R5,a person puts something on the shelf of the garage.
2338,7229M,Else,Else,person takes a notebook.
2339,7229M,R5,R7,person put on the shoes.
2340,RIZ7Y,Else,Else,person runs out.
2341,RIZ7Y,Else,Else,another person runs in.
2342,RIZ7Y,Else,Else,another person runs past them.
2343,OIL1V,Else,Else,person grabs a drinking glass from the floor.
2344,VBN1O,R7,R7,a person comes running into the room.
2345,VBN1O,R7,R7,a person enters through a doorway running.
2346,PCNUP,R3,R5,person puts down a picture.
2347,PCNUP,R5,R3,person puts the picture on the floor.
2348,PCNUP,R3,R5,the person puts the picture down.
2349,PCNUP,R7,R5,person starts smiling.
2350,PCNUP,R7,R7,a person is holding a picture.
2351,PCNUP,R7,R7,a person turns on the light.
2352,XHN6Y,R7,R7,a person is cooking something on the stove.
2353,XHN6Y,R7,R7,a person is cooking at the stove.
2354,W5ZY8,Else,Else,person smiling at a camera.
2355,K7Z6T,R5,R3,a person opens a plastic bag.
2356,K7Z6T,R3,Else,one person opens a bag.
2357,3P055,R3,R7,a person is dressing in front of a mirror.
2358,PZ0ND,Else,Else,person begin dressing.
2359,ZC017,R7,R5,person began tidying up a small table.
2360,ZC017,R7,R7,the person watching television got up.
2361,ZC017,R7,R5,person takes a bottle of medicine out of a box.
2362,ZC017,R7,R7,a person is sitting on the couch watching television.
2363,ARKBT,R3,R7,person the persin opens the dryer door.
2364,ARKBT,R5,R3,person closes the door of the dryer.
